movie_id,genres,movie_title,original_language,overview,popularity,release_date,runtime
outlaw-prophet-warren-jeffs,Not Available,Outlaw Prophet: Warren Jeffs,en,"Cult leader Warren Jeffs rises to power in the polygamist Mormon sect once headed by his late father, but some of his wives fight back to bring him to justice. Based on a true story.",5.886,28-06-2014,87
outlaws-2015,Not Available,Outlaws,en,A surreal film within a film about a mysterious drifter and motorcycle stuntman who is hunted by a maniacal Director seeking revenge.,0.6,22-09-2015,17
outlaws-and-angels,Not Available,Outlaws and Angels,en,"A gang of cold-blooded outlaws narrowly escapes a blood-soaked bank robbery in a grimy frontier town. With a notorious bounty hunter hot on their trail, these nefarious criminals desperately need a place to hide out before night falls. Fate brings them to the home of the Tildons, a seemingly innocent family with two feisty daughters. As the men settle in, an impetuous game of cat and mouse plays out during the cold, black night. Come morning, nothing will ever be the same.",6.279,25-01-2016,120
outpost,Not Available,Outpost,en,"In a seedy bar in a town ravaged by war, scientist and businessman Hunt hires mercenary and former Royal Marine D.C. to assemble a crack team of ex-soldiers to protect him on a dangerous journey into no-man's land. Their mission is to scope out an old military bunker in Eastern Europe. It should be easy – 48 hours at the most. Lots of cash for little risk. Or so he says...",6.391,11-03-2008,90
outpost-11,Not Available,Outpost 11,en,"Set in an alternative past where steam power still rules the world, Outpost 11 is the story of three soldiers manning a remote listening post in the Arctic Circle. One day the warning light goes off unexpectedly and their world is plunged in to chaos. Albert, Mason and Graham must fight the isolation, madness and arctic spiders to survive. Think 'The Thing' plus 'How I Ended this Summer' mixed with 'Videodrome.'",2.577,01-09-2012,91
outpost-earth,Not Available,Outpost Earth,en,"In a world ravaged by an alien invasion, the final remnants of mankind battle a horde of incredible monsters, spacemen, and a devastating fleet of alien warships bent on wiping out the last vestiges of humanity.",2.183,22-01-2019,83
outpost-black-sun,Action Horror,Outpost: Black Sun,en,"A pair of investigators team up with a Special Forces Unit to venture deep inside a war raging between the military and a massive army of Nazi Zombie Stormtroopers. Their mission is to fight their way behind enemy lines, locate the technology at the source of this growing threat and prevent the seemingly inevitable rise of the 4th Reich.",5.598,01-01-2012,101
outpost-rise-of-the-spetsnaz,Action Horror Science Fiction,Outpost: Rise of the Spetsnaz,en,"In the third installment of the hit Nazi Zombie action horror movie, Outpost: Rise Of The Spetnaz, we discover the horrifying origins of these supernatural soldiers and see them in ferocious gladiatorial battle against the most ruthless and notorious of all military special forces: the Russian Spetsnaz.",5.554,26-06-2013,87
outside-in-2017,Not Available,Outside In,en,An ex-con struggling to readjust to life in his small town forms an intense bond with his former high-school teacher.,6.404,30-03-2018,109
outside-the-law-1920,Not Available,Outside the Law,en,"Silent Madden and his daughter Molly have left the criminal underworld of San Francisco thanks to the wise teachings of Chang Low, a Confucian master. But the evil Black Mike Sylva is determined to frame Madden to avenge a mistake from the past…",1.571,06-01-2021,76
over-coffee,Not Available,Over Coffee,en,"Andrew only comes to work for one reason, and that reason is Carla. She may not know it, but he's crazy about her and will do anything for her - something he might have to prove sooner than he thinks.",0.873,09-02-2010,15
over-the-back-fence,Not Available,Over the Back Fence,en,"Harry Beaumont and Bessie Learn are in love, but their respective uncle and aunt, back fence neighbors, feud bitterly with each other and insist the youngsters have nothing to do with each other. The young leads come up with a plan in this pleasant Edison comedy. (IMDb)",0.6,03-02-2013,14
over-your-dead-body,Not Available,Over Your Dead Body,ja,"An actor named Kosuke plays the role of Iemon in a stage version of Yotsuya Kaiden and his new lover Miyuki plays Oiwa. However, as they delve deeper into their respective performances, the line between fantasy and reality becomes obscured until the murderous, vengeful themes of the play bleed into their own relationship.",1.302,23-08-2014,112
overcome-2008,Not Available,Overcome,en,"In the Bible, Saul persecuted Christ's church and its followers. Overcome parallels this story. Set in modern day, a young man in high school mistreats anyone good around him, until he has a fateful accident which changes his life. Now he must make amends to all those around him, and try to become the person he knew he should have been the whole time.",1.864,01-06-2008,85
overdose-the-next-financial-crisis,Documentary,Overdose: The Next Financial Crisis,en,"When the world’s financial bubble blew, the solution was to lower interest rates and pump trillions of dollars into the sick banking system. But what happens when the solutions are identical to the mistakes that caused the very crisis?",0.903,01-01-2010,47
overdrive-2017,Not Available,Overdrive,en,"Master car thieves square off against French gangsters in the South of France with money, women and lives all on the line.",19.801,29-06-2017,93
overland,Not Available,Overland,en,"Structured in three parts, Overland evokes an enigmatic landscape of forms, substances, creatures and memory through a hand-edited super8 colour collage of personal material shot over one year..",0.6,01-01-2016,22
overlord-the-dark-hero,Not Available,Overlord: The Dark Hero,ja,"The second recap film of season 1 of the anime TV series Overlord, covering episodes 8 to 13.",4.787,11-03-2017,94
overlord-the-undead-king,Not Available,Overlord: The Undead King,ja,"The first recap film of season 1 of the anime TV series Overlord, covering episodes 1 to 7. In the year 2138,  the popular online VR game Yggdrasil is quietly shut down one day. However, the player Momonga decides to not log out and is transformed into a powerful skeletal wizard upon shutdown. The game world continues to change, with non-player characters beginning to feel emotions. Confronted with this abnormal situation, Momonga and his loyal followers strive to investigate and take over the new world the game has become.",5.476,25-02-2017,103
overnight-2019,Not Available,Overnight,es,Ignacio embarks on a trip driven by the coincidences that bring together the news that his young girlfriend is pregnant and an invitation to a seminar in Chile almost simultaneously.,0.6,04-06-2020,88
overshare-the-linksnet-story,Not Available,overshare: the links.net story,en,"Hello, my name is Justin Hall and I've been sharing my personal life in explicit detail online for over twenty years. Starting in 1994, my personal web site Justin's Links from the Underground has documented family secrets, romantic relationships, and my experiments with sex and drugs.  overshare: the links.net story is a documentary about fumbling to foster intimacy between strangers online. Through interviews, analysis and graphic animations, I share my motivations, my joys and my sorrows from pioneering personal sharing for the 21st century. In 2004 the New York Times referred to me as ""perhaps the founding father of personal weblogging."" I hope this documentary reveals that I was a privileged white male with access to technology who worked to invite as many people as possible to join him in co-creating an internet where we have a chance to honestly share of our humanity.",0.6,30-07-2015,40
overtime,Not Available,Overtime,en,"Raph and Max only kill bad guys, and only after their boss Sam, a high-powered attorney, has cashed a nice paycheck for getting her sleazy clients off the hook. When Sam sends our heroes on a routine hit, they find themselves caught up in a conspiracy they never imagined. But whatever trouble they've gotten themselves into is nothing compared to the wrath of Raph's wife if he doesn't make it home in time for his son's birthday party. Being a good hit man is tough; being a good dad is killer!",2.023,29-01-2012,80
oviedo-express,Not Available,Oviedo Express,es,"All hell breaks loose when an eccentric theatrical ensemble arrives in Oviedo, Spain to stage a production of the Leopoldo Alas play -La Regenta.",0.927,31-10-2007,149
ovo,Not Available,Ovo,en,"Stranded, starving and facing certain death, three intergalactic criminals encounter an ominous harbinger that will change the fate of the universe.",0.6,29-05-2013,15
ovum-2017,Not Available,Ovum,en,A reclusive fisherman's life is forever changed by a mysterious discovery.,0.6,17-10-2017,17
ovunque-tu-sarai,Not Available,Ovunque tu sarai,en,"Francesco, Carlo, Loco e Giordano, lifelong friends, depart from Rome towards Madrid to celebrate the bachelor party of Francesco but above all to make, as happened on other occasions, a trip together. In fact, the trip is also an excuse to go see their favorite team away in the Champions League. In their path intersect to Pilar, a beautiful Spanish singer who, unknowingly, brings havoc within a close-knit group favoring, including unexpected, laughter and comical situations, even the come to diversity afloat, insecurities and never those words. On their return, nothing will be as before.",2.003,06-04-2017,89
oxford-gardens,Not Available,Oxford Gardens,en,"Julius is a down-on-his-luck ex-boxer in search of redemption...Munachi is a pretty, bubbly young girl with a dark secret. Their chance meeting on a park bench in Oxford Gardens one summer afternoon sets in motion an unlikely friendship and an uplifting journey through their respective fears; and through hope, faith, and love; to a stoic acceptance of whatever life throws at them.",0.6,18-12-2015,90
oxyana,Not Available,Oxyana,en,"Oceana, West Virginia—known as “Oxyana” after its residents’ epidemic abuse of OxyContin—is a tragically real example of the insidious spread of drug dependency throughout the country. Set against an abandoned coal mining landscape to the melodies of Deer Tick’s haunting score, this unflinchingly intimate documentary probes the lives of Oceana’s afflicted and exposes the day-to-day experience of a town living in the harsh grip of addiction.",1.617,16-07-2013,78
oy-vey-my-son-is-gay,Not Available,Oy Vey! My Son Is Gay!,en,"A romantic comedy featuring a Jewish family who struggles coming to terms with their son's non-Jewish and gay boyfriend. When the gay couple adopts a child and it makes headline news, their families come to defend them and realize how much they love them",3.996,01-01-2009,90
oyster-factory,Not Available,Oyster Factory,ja,"In the Japanese town of Ushimado, the shortage of labor is a serious problem due to its population’s rapid decline. Traditionally, oyster shucking has been a job for local men and women, but for a few years now, some of the factories have had to use foreigners in order to keep functioning. Hirano oyster factory has never employed any outsiders but finally decides to bring in two workers from China. Will all the employees get along?",2.087,06-08-2015,145
oyster-farmer,Not Available,Oyster Farmer,en,A love story about a young man who runs away up an isolated Australian river and gets a job with eighth generation oyster famers.,2.086,30-06-2005,91
ozark-sharks,Not Available,Ozark Sharks,en,A picturesque family vacation to the Ozarks goes sideways when a group of bull sharks show up just in time for the big fireworks festival that the town holds every year.,4.644,30-07-2016,88
ozus-films-from-behind-the-scenes,Not Available,Ozu's Films from Behind the Scenes,ja,"A conversation about Japanese filmmaker Yasujiro Ozu and his working methods between child-actor and sound technician Kojiro Suematsu, assistant cameraman Takashi Kawamata, and Ozu producer Shizuo Yamanouchi.",0.6,01-01-2004,48
ozzfest-10th-anniversary-edition,Not Available,Ozzfest: 10th Anniversary,en,"The longest running rock tour in history comes home at last – on DVD w/ a live CD – celebrating 10 years on the road! Go inside the Ozzfest Tour’s 10th year, with 60,000 fans at the UK show to the 103º heat of the back lots in Camden, NJ. Ozzy, Sharon &amp; Jack turn out to show, and tell, how a simple idea became one of rock’s biggest festival. The artists and fans of Ozzfest became a mush of togetherness and the music, well, that’s what it’s all about! Ozzy and his festival are now multi-generational and fans, young and old, show up to prove it. The DVD offers the whole story OR a ""play concert only"" feature. Like Ozzfest, it is ALL about the fan experience.",1.199,22-11-2005,150
p-51-dragon-fighter,Not Available,P-51 Dragon Fighter,en,"As World War Two rages on, the allies are about to push the Nazis out of North Africa. That's when the Nazis turn up the heat, unleashing their secret Weapon: DRAGONS!!! The allies quickly lose ground to the ancient monster, and are close to complete annihilation when the Allies put together a group of special fighter-pilots, specially trained to fight a beast everyone thought was a myth.",3.941,17-06-2014,84
educacion-fisica,Not Available,P.E.,es,"Exequiel is a physical education teacher who lives with his father in San Antonio at the same house in which he was born and raised. His life hasn't advanced much ever since, but the re-encounter with an old love and other struggles of life will make him reconsider his future and, especially, his past.",0.6,13-12-2012,104
poe-project-of-evil,Not Available,P.O.E. : Project of Evil,en,"Following up the successful ""P.O.E.: Poetry of Eerie"", some of the original filmmakers regrouped for this newest experiment which aims to bring the tales of Edgar Allen Poe to life through the distinct lens of Italian horror with spoken English. While the original film's focus was the poetic and macabre dimension of the infamous Boston author, this sequel focuses instead on the bloody, violent and disturbing. Stories include 'The Pit and the Pendulum', 'Solo', 'Loss of Breath', 'The Murders in the Rue Morgue', 'The Tell-Tale Heart', 'The System of Dr. Tar and Prof. Feather', and 'The Premature Burial'... Like you've never seen before!",2.729,14-05-2012,92
popular-sky-section-ish,Not Available,P.opular S.ky (section-ish),en,"In P.opular S.ky (section ish), a character played by Trecartin informs us that she wants ‘to live in a world where narration is the devil’. The ability to script oneself is an inalienable right, and anything that opposes that right must be rejected.",0.6,01-01-2009,44
ps-i-love-you,Not Available,P.S. I Love You,en,A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.,29.344,15-11-2007,126
ps-jerusalem,Not Available,P.S. Jerusalem,en,"Returning to her hometown of Jerusalem with her young family after several years abroad, documentarian Danae Elon offers an intimate, ground’s-eye view of one of the most fiercely contested cities in the world.",0.627,14-09-2015,87
ps-when-you-are-going-to-die,Not Available,P.S. When You Are Going to Die,en,Video by Stom Sogo.,0.6,01-01-2003,18
patio-2013,Not Available,Pátio,en,"In the prison yard, the prisoners play football, dance “capoeira” and talk about freedom.",0.6,19-05-2013,17
p2,Not Available,P2,en,"Angela, a corporate climber, gets stuck working late on Christmas Eve and finds herself the target of an unhinged security guard. With no help in sight, the woman must overcome physical and psychological challenges to survive.",37.447,09-11-2007,98
p3nd3jo5,Not Available,P3nd3jo5,es,"Faces, looks, desire, love, drama, tragedy, shooting.",0.746,01-04-2013,150
papam-cheyyathavar-kalleriyatte,Not Available,Paapam Cheyyathavar Kalleriyatte,en,Papam Cheyyathavar Kalleriyatte is a sarcastic Malayalam movie against all the communal myths and traditional social taboos. It exposes the double faced human mentality in the society.,1.459,21-02-2020,117
paayum-puli-2015,Not Available,Paayum Puli,ta,"An extortion gang that murders businessmen kills a policeman working on the case. ACP Jayaseelan exterminates the gang by way of unofficial encounters, but the murders continue. What the cop doesn't realise is that the brain behind the crimes is lurking close to home.",1.901,04-09-2015,135
pablo-francisco-they-put-it-out-there,Not Available,Pablo Francisco: They Put it Out There,en,"Pablo Francisco, one of the most popular comedians worldwide is back with his all new comedy concert, They Put It Out There. Following the enormous success of his last stand-up special, Ouch!, Pablo once again weaves together his arsenal of characters, spontaneous outbursts and clever insights to create a stand-up show that has the non-stop energy of a jazz riff. They Put It Out There. is a hilarious off-the-wall event that points out the absurdity of a pop-culture obsessed world as only Pablo can share.",1.734,22-11-2011,75
pacificum,Not Available,Pacíficum,es,"Documentary that studies the history, development, fauna and flora of the Peruvian coast.",1.343,28-09-2017,74
pacchigi,Not Available,Pacchigi!,ja,"Romeo, A.K.A. Kosuke Matsuyama, is a second-year high school student. A nice, normal, nonviolent type, he suddenly finds himself in the middle of a rampaging crowd of Korean boys, outraged by insults perpetrated by several of his idiotic class-mates on two Korean girls. He makes a narrow escape, but soon after, he and his best bud Yoshio are sent by their home-room teacher to invite the Korean students to a friendly soccer game as a way of restoring the peace.",2.575,22-01-2005,118
pacific-2016,Not Available,Pacific,es,"Coral, a 7 year old girl, goes to the construction site of a house in the beaches of Puerto Escondido Oaxaca every day after school to visit his godfather Diego. She waits for hours for Diego to take her home, spending time creating her own pieces and transforming her little universe. While she waits, Coral meets Oriente, a carpenter that hopes to see again his family in a faraway town.",0.6,01-02-2016,72
pacific-rim,Not Available,Pacific Rim,en,"A ragtag band of humans band together in the year 2025 to fight legions of monstrous creatures rising from the sea. Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes -- a washed up former pilot and an untested trainee -- who now stand as earth's final hope against the mounting apocalypse.",108.461,11-07-2013,131
pacific-warriors,Documentary,Pacific Warriors,en,"An insight into the origins and stories of Pacific Island rugby teams such as Tonga, Samoa and Fiji. This documentary explores the backgrounds of a wide variety of players, past and present.",0.886,10-09-2015,93
pacifique,Not Available,Pacifique,en,Short film.,0.847,01-01-2016,25
packed-in-a-trunk-the-lost-art-of-edith-lake-wilkinson,Not Available,Packed In A Trunk: The Lost Art of Edith Lake Wilkinson,en,"The story of artist Edith Lake Wilkinson, a painter who was committed to an asylum in 1924 and never heard from again. All her worldly possessions were packed into trunks and shipped to a relative in West Virginia where they sat in an attic for 40 years. Edith's great-niece, Emmy Award winning writer and director Jane Anderson, grew up surrounded by Edith's paintings, thanks to her mother who had gone poking through that dusty attic and rescued Edith's work. The film follows Jane in her decades-long journey to find the answers to the mystery of Edith's buried life, return the work to Provincetown and have Edith's contributions recognized by the larger art world.",0.873,20-07-2015,77
packing-heavy,Not Available,Packing Heavy,es,"Today is the day of truth. 12-year-old Tomás has listened to the grown-ups’ excuses and delaying tactics for long enough. His mother, his grandpa, the so-called friends of his dad have all conspired to weave a web of silence, excuses and contradictions. But now he’s had enough, because today is the day when the man who killed his father is being released from prison. And Tomás is ready. He has a loaded pistol in his rucksack. Fired up and determined to cut through the grown-ups’ lies, Tomás sets off though his home town.",0.6,18-02-2018,65
pacmen,Not Available,PACmen,en,"This observational documentary follows the men behind the Super-PACs that persuaded Dr Ben Carson to run for President. Believing Carson can save the Republican Party, they successfully draft him to run, raise millions of dollars and catapult him to the top of the polls. However, as Carson's political inexperience begins to show, his constant media gaffes make fundraising increasingly difficult. Donors and voters abandon Carson's campaign as wallets close, hearts open and faith is tested. As Trump inexplicably rises, the campaign descends into chaos and the PACmen begin to wonder - did they pick the wrong savior?",1.4,02-05-2017,82
paco,Not Available,Paco,es,"The story of Francisco, a young psychics teacher who starts consuming drugs, his mother, a well known congresswoman and Nina, the woman who will try to save him from a horrible future.",1.995,25-10-2009,128
paco-de-lucia-la-busqueda,Not Available,Paco de Lucía: la búsqueda,es,,1.029,20-09-2014,95
pacquiao-the-movie,Not Available,Pacquiao: The Movie,en,"Jericho Rosales portrays Filipino boxer Manny Pacquiao as he struggles out of poverty to become a champion and national hero. Yet when the pressures of his sport, his personal life and the high expectations of his countrymen take their toll, he falls from grace. With the help of his wife (Bea Alonzo), will he be able to rise once more to be worthy of being called ""the People's Champion""?",1.866,21-06-2006,109
pacto-de-silencio-2006,Not Available,Pacto de silencio,es,"In the forties, Erich Priebke, a former Nazi SS commander hides in Bariloche, Argentina . The German community of Bariloche lives conditioned by the spirit of the Third Reich and supports Priebke despite knowing the crimes he has committed.",0.6,05-08-2006,90
padak,Not Available,Padak,ko,A mackerel from the ocean attempts to escape from a restaurant aquarium tank before getting eaten.,1.796,25-07-2012,78
paddle-to-seattle-journey-through-the-inside-passage,Not Available,Paddle to Seattle: Journey Through the Inside Passage,en,"In “Paddle to Seattle” two friends build their own kayaks and paddle alone for 97 days in the wilderness. They travel an epic adventure that takes them over 1,300 miles from Alaska to Seattle and survive still able to talk about most of their experiences.",1.761,26-09-2009,86
padi-padi-leche-manasu,Romance Drama,Padi Padi Leche Manasu,te,A young couple navigates through the highs and lows of a budding relationship.,1.524,21-12-2018,160
pagg,Not Available,Pagg,en,A Sikh-American makes a tragic decision in response to a hate crime on the 4th of July.,0.6,28-02-2018,17
pain-and-glory,Not Available,Pain and Glory,es,"Salvador Mallo, a filmmaker in the twilight of his career, remembers his life: his mother, his lovers, the actors he worked with. The sixties in a small village in Valencia, the eighties in Madrid, the present, when he feels an immeasurable emptiness, facing his mortality, the incapability of continuing filming, the impossibility of separating creation from his own life. The need of narrating his past can be his salvation.",12.56,22-03-2019,114
pain-of-salvation-be-live,Not Available,Pain of Salvation: BE Live,en,"This DVD features the live performance of Pain of Salvation's conceptual masterpiece, Be, complete with an orchestra and animated footage. Before Pain of Salvation entered the studio to record Be, they performed the music live over the course of several nights in front of music students and in rock clubs. A camera crew followed them around to document the performances for this DVD. ""It seems that everybody was deeply impressed,"" says creator Daniel Gildenlow. ""I think, however, in order to grasp every detail of the show one would have to watch it three or four times.""  Be Live comes packaged with a bonus Live CD.",0.6,26-04-2005,120
painkillers-2018,Not Available,Painkillers,en,"After a terrible car crash in which his son dies, a brilliant surgeon becomes prey to unbearable physical pain, and it can only be eased by the taste of human blood. When he encounters a man who claims he can help him get his life back, he embarks upon a nightmarish journey through which he will either have to come to terms with his pain… or become a monster.",1.513,31-01-2019,83
painless,Not Available,Painless,en,"Set in Catalonia, Painless weaves two stories: in one, starting during the Spanish Civil War and running through to the '60s, an asylum attempts to rehabilitate children who feel no pain, by teaching them physical suffering. In the second, in the present time, a brilliant neurosurgeon who needs a bone marrow transplant, discovers this dark past when he searches for his biological parents.",6.372,10-10-2012,105
paint-it-black-2016,Not Available,Paint It Black,en,A young woman attempts to deal with the death of her boyfriend while continuously confronted by his mentally unstable mother.,2.258,03-06-2016,96
paintball,Not Available,Paintball,en,"Eight strangers engaged in an intense game of experts-only paintball find their friendly game taking a terrifying turn when one member of the team begins playing by a different set of rules. It started as a remote raw battle of wits and wiles set against the backdrop of majestic wilderness. With each shot fired, the stakes grew higher. But something horrible has happened, and what was once a team sport has become a relentless struggle for individual survival. The danger growing by the minute, the combatants gradually come to realize that their greatest adversary may be the very game they set out to play.",4.644,24-04-2009,86
painting-with-history-in-a-room-filled-with-people-with-funny-names-3,Not Available,Painting with History in a Room Filled with People with Funny Names 3,en,"Drones replace divine spirits in Thai artist Korakrit Arunanondchai's explosive film that contemplates the place for spirituality today through body painting, performative expression and catchy hip hop.",0.6,30-01-2016,24
painting-with-light-nicholas-von-sternberg-on-josef-von-sternberg,Not Available,Painting with Light: Nicholas von Sternberg on Josef von Sternberg,en,The son of film director von Sternberg discusses his father.,0.6,03-07-2018,15
paiyaa,Not Available,Paiyaa,ta,"Shiva, an engineering graduate, is not serious about his job or future even when his friends advise him about life. He falls in love with a girl he saw at a bus stop and finally gets to ride with her in a car.",1.412,02-04-2010,148
pak-pak-my-dr-kwak,Not Available,Pak! Pak! My Dr. Kwak!,en,"Angelo dreams of creating a medicine that could cure his father’s illness. With some knowledge about medicinal herbs, he makes a living as a faith healer. Everyone believes him, except Cielo Delos Santos, a doctor who swears to do everything to uncover Angelo’s secret. Things get a little complicated when Angelito, an exiled angel comes down to earth to help Angelo become a better man. As the three of them try to achieve their own goals, they realize that they need each other more than they are willing to admit.",0.887,23-04-2011,115
palace-of-fun,Not Available,Palace of Fun,en,"Liliy a fragile young artist, fresh out of University, meets Finn an attractive young man in a club. Lily invites Finn to come and stay with her at her house while her parents vacation in Italy for the summer. When Lily's jealous younger brother Jamie finds out that Finn is not who he claims to be, Jamie decides to play a sinister game to get rid of him.",0.6,28-09-2016,81
palasa-1978,Not Available,Palasa 1978,te,"Mohan Rao and his elder brother face Pedda Shavukar and Chinna Shavukar, a political battle where low caste fights the high caste power.",0.6,06-03-2020,144
pale-cocoon,Animation Science Fiction,Pale Cocoon,ja,"In the far future when the continuity of the history has been lost, humans live in an ever more deteriorating completely artificial and enclosed world. The sea and the sky have disappeared, and the only window to ""living"" scenery exists in the records from the past, excavated in the relic.The Bureau of Record Excavation is an organization responsible for this task. Ura works for the 92nd office of the bureau. He is absorbed by the restoration of various records and fascinated by world of the past. Riko keeps a little distance to watch him, but averts her eyes from the records, believing that sometimes people just want things to stay the same.Everyone in this world knows that to know the past means to know the misery of this world, the present reality. But one day, Ura restores a strange video...",3.57,18-01-2006,23
pale-saint,Not Available,Pale Saint,en,"An authentic and bittersweet coming-of-age drama about responsibility and assimilation told over one night. A co-production between the Northern Film School, Leeds and NYU Tisch Graduate Film Program explores the often fraught and destabilising effect of teenage motherhood and tells the story of Kat, a seventeen-year-old Irish immigrant who's need for a night out with new friends is encroached upon by her pressing responsibilities.",0.6,13-07-2019,15
pale-star,Not Available,Pale Star,en,"PALE STAR is about the possessiveness of love. About how that possession peels back to expose power and control until we can see, in its dark heart, not love but murder.",1.098,23-06-2016,79
palenque,Not Available,Palenque,es,"Palenque is a rhythmic portrait of San Basilio de Palenque, the first town in the Americas to have broken free from European domination.",0.6,03-08-2017,26
palimpsest-2013,Not Available,Palimpsest,en,A successful house tuner provides clients with a unique form of therapy that examines subtle details in their living spaces.,0.6,04-04-2013,18
palindromes,Not Available,Palindromes,en,"Aviva is thirteen, awkward and sensitive. Her mother Joyce is warm and loving, as is her father, Steve, a regular guy who does have a fierce temper from time to time. The film revolves around her family, friends and neighbors.",7.876,03-09-2004,100
palingenesis,Not Available,Palingenesis,en,"Between two rock formations, machines unveiled traces of life from the Jurassic period, despite the gap between them some similarities are still perceptible.",0.6,15-07-2017,15
palm-beach-2019,Not Available,Palm Beach,en,"A group of lifelong friends reunite to celebrate a special birthday, with Sydney's iconic Palm Beach providing a stunning backdrop for the unfolding drama. The good times roll, with loads of laughter, lavish meals, flowing wine and fantastic music, but slowly tensions mount and deep secrets arise.",4.832,08-08-2019,98
palm-swings,Not Available,Palm Swings,en,"After moving to Palm Springs, a young married couple puts their love to the test when they discover that their neighbors are swingers.",8.065,03-10-2019,95
palmerston-blvd,Not Available,Palmerston Blvd.,en,"Intimate and elegant, Dan Browne's Palmerston Blvd. depicts the world within and outside a bay window, captured over the course of a year, where seasons sweep by with the speed of a day or a setting sun.",0.6,11-09-2017,15
palo-santo,Music Drama Fantasy,Palo Santo,en,"Palo Santo, a city on a distant planet, on which human beings are a rare commodity, worshipped and idolized by an android society. Olly, along with the final humans, is recruited to perform in a series of bizarre erotic cabarets, for an artificial master known only as The Showman.",0.926,06-07-2018,15
paloma-faith-late-night-live-bbc,Not Available,Paloma Faith - Late Night Live (BBC),en,"This Prom sees the British singer-songwriter joined by a 42-piece jazz orchestra and the elite Urban Voices Collective for a performance that includes new arrangements of songs from her first two, double-platinum-selling albums, as well as from her most recent release, A Perfect Contradiction. A one-off performance striking an intimate mood in the Royal Albert Hall.",0.6,05-09-2014,73
pamela-secretos-de-una-pasion,Not Available,Pamela: secretos de una pasión,es,"This is the story of the problems of a young 21-year-old woman who, in the context of modern Mexico, tries to escape reality with the false relief granted by drugs and casual sex. Pamela gets involved with an older man called Victor, in an unboundedly passionate relationship that leads them to invent a double life for themselves in order to cross over the boundaries and explore their deepest fantasies. They set off in the company of Miguel, a young and sensual Spaniard, on a trip to Pie de la Cuesta.",0.625,03-10-2008,100
pan-2015,Not Available,Pan,en,"Living a bleak existence at a London orphanage, 12-year-old Peter finds himself whisked away to the fantastical world of Neverland. Adventure awaits as he meets new friend James Hook and the warrior Tiger Lily. They must band together to save Neverland from the ruthless pirate Blackbeard. Along the way, the rebellious and mischievous boy discovers his true destiny, becoming the hero forever known as Peter Pan.",18.068,24-09-2015,111
pan-2017-1,Comedy,Pan,ja,"In this deranged and unpredictable comedy, a passionate aficionado of bread stages a revolution against a tyrannical baker.",0.6,14-08-2017,17
pan-our-music-odyssey,Not Available,PAN! Our Music Odyssey,en,"Between 1939 and 1945, during World War II, developed nations savaged one another: the planet was on fire. In Trinidad &amp; Tobago (the Caribbean) underprivileged urban gangs created a new musical instrument, and perfected it by the 1950s.",0.6,05-11-2014,100
panchromes-i-ii-iii,Not Available,"Panchromes I, II, III",en,"T. Marie continues to explore the boundaries between painting and cinema with this new series of dazzling, time-based pixel paintings.",0.6,05-09-2014,15
panda-go-panda-2009,Not Available,Panda! Go Panda!,ja,"Cheerful Mimiko has a wonderfully strange family—a Panda for her Papa; and his son Panny, calls her Mom! When Panny follows Mimiko to school, he must pretend to be a teddy bear so Mimiko won't get into trouble. Despite his efforts to behave, Panny causes trouble in school and now the school is after Panny! Then, Panny makes a new friend, Tiny, a baby tiger who's wandered off from the circus.",0.725,14-10-2009,71
pandamonium,Not Available,Pandamonium,en,"The guys on Level 6 like to work hard, and party harder, that means the best booze, the finest drugs and hottest women money can buy. Unfortunately for them the Strippers they've just hired have come with an unwanted guest. Jacob, Jakushi, the infamous 'Stripper Ripper' who has a taste for exotic dancers he has these girls in his sights and he'll stop at nothing to get what he wants. It's now Strippers VS Serial Killer as they fight to survive the office party from hell.",2.019,02-03-2020,85
pandemic-2009-2,Not Available,Pandemic,en,"A slow-paced, action thriller about a virus that strikes a New Mexico county and the local veterinarian who gets caught in the middle.",3.292,20-10-2009,90
pandemic-2016,Not Available,Pandemic,en,"After a virus of epic proportions overwhelms the planet—with more infected than uninfected—humanity is losing its grip on survival and its only hope is finding a cure and keeping the infected contained. Lauren, a doctor, arrives in Los Angeles with her crack team to lead the hunt for uncontaminated civilian survivors, but nothing can prepare them for the blood-soaked mayhem they witness as they head into the Californian streets where everything is considered a trap.",42.236,26-02-2016,91
pandigai,Not Available,Pandigai,ta,"A low-level hotel worker gets involved in a street fighting racket on the advice of a compulsive gambler. When the duo realise they have been duped by the gangster controlling the racket, they decided to rob him…",0.64,14-07-2017,150
pandora-2016,Not Available,Pandora,ko,"When an earthquake hits a Korean village housing a run-down nuclear power plant, a man risks his life to save the country from imminent disaster.",13.278,07-12-2016,136
